ID1NAME,IDNAME,n_covid1,n_covid2,n_covid3,quar1,quar2,quar3,insurance_coverage,ratio_reg_nonreg,Tot_in_mig,Netmig,Inter_guns,Areaper,Circulatory,Infection_parasites,Neoplasm,Overall,Respiratory,smoke_curr_rate,drink_monthly_rate,ob_meas_rate,ob_subj_rate,mental_prev,mental_perception,db_trt_rate,hc_utility_rate,hc_inf_vacc_rate,stroke_rate,rate_cars,apt,n_students_high_per_class,Tot_pop,hh_pop_pct,For_Kor_pct,apt_price,rate_ser_workers,rate_dis_sev,rate_urbanic,rate_ret_work,rate_urb_are,rate_uni,rate_emp,log_GDP,n,group,ID,ID1,code,elderly_alone_ratio,Total,rentals,smoke_cess_1mo,social_groups,org_leisure_sports,rate_hh,rate_dep,rate_inmig,high_sch_p,For_Kor_Pop_100K,GDP_pp,ln_total,netmig2,inter_guns2,tot_in_mig2,x,y,rate_urb_area,Health_behavior,Healthcare_access,Local_economy,Migration,Morbidity,Social_distancing1,Social_distancing2,hc_unmet_rate,r_hesowo,n_Health_Social_Workers,n_workers_industry,GROUP1,n_covid,hesoc,Crowding,diff_sd,seq
Gyeongsangnam,Hamyang,1,0,0,1,2,3,0.2700569668,28.667199635,331,-22,97,1.8285,88.6,6.3,82.6,355.3,33.7,19.7,57.1,29.3,44.1,3.4,18.9,89.0,48.7,35.5,42.3,0.5,9.3,17.59,"38,005",45.4,1.53,0,19.6,3.5834503962,5.1023139061,4.859886857,51023.139061,0,0.0362559305,13.543882921,156,13,KR-48870,KR-48,61170,20.9,37729,1.9,7.2,81,42.4,0.0457367012,0.043322113,0.8773092316,28.451252261,15.307758068,20.200323359,10.545473009,-0.05788712,0.2552295751,0.8709380345,127.71994696,35.5436295,51.023139061,40.742952005,35.732266282,5.0409086076,0.7364443433,101.22420411,15.278773596,11.08225342,11.7,10.5,"1,433","13,679",13,1,3.7705565057,14.636516091,9.0124417841,151
Gyeongsangnam,Hapcheon,8,1,1,1,2,3,0.2327097322,31.93076335,369,-84,81,1.4063,88.0,14.3,113.2,392.6,45.5,22.4,56.3,27.6,39.1,3.2,28.1,96.2,45.0,35.8,52.5,0.5,5.8,14.92,"42,856",47.5,1.66,0,19.6,4.0243396487,5.4941868116,3.6214299048,54941.868116,0,0.0296593371,13.648249816,157,13,KR-48890,KR-48,61180,24.7,43386,1.4,0.6,81,42.4,0.0469022265,0.0462868206,0.8505047711,24.924154026,16.604990986,19.498893652,10.665600938,-0.196005227,0.1890050401,0.8610229606,128.16537259,35.599687,54.941868116,39.768804952,34.705035917,5.0777012173,0.7322469359,113.14113626,15.838603926,8.3091177235,4.7,10.9,"1,401","12,868",13,10,3.2690871757,15.154710235,6.9267592372,152
Gyeongsangnam,Jinhae,5,1,0,1,2,3,0.0660537922,22.183056827,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.4,68.3,34.0,47.5,3.0,31.1,95.9,25.0,48.0,41.1,0,0,0,"190,276",39.2,2.51,88,19.6,0,5.7012556131,5.3879708681,57012.556131,0,0.085782835,17.294611284,158,10,KR-48129,KR-48,231,0,170055,0,3.4,81,42.4,0.0439140278,0.0471124048,0,34.200695686,25.055892256,0.1936902767,12.156230929,0,0,0,128.76044859,35.129412,57.012556131,47.791263959,22.257195946,35.507016207,1.2527946128,13.309920199,13.038924116,1.0919416687,11.7,,,,,6,,12.439412261,1.4519733019,153
Gyeongsangnam,Jinju,2,8,2,1,2,3,0.0300709604,22.80995049,5607,-50,1284,0.8966,82.0,5.6,107.4,338.8,33.0,16.1,65.7,37.7,41.9,3.5,25.1,88.1,26.7,33.5,46.8,0.5,24,22.99,"352,333",39.6,1.88,87.1,19.6,2.1103678232,7.8262331374,5.7533640051,78262.331374,1.7894583011,0.0408673504,15.64803426,159,13,KR-48170,KR-48,61110,8.6,335297,9.5,6.4,81,42.4,0.0416260808,0.0409750162,1.6722487824,26.729806174,18.771632051,18.63911398,12.77233203,-0.01419112,0.3644279701,1.5913922341,128.12749818,35.200155,78.262331374,47.684926606,23.226442293,34.584900349,0.9314860424,96.953713329,14.197885318,19.975314617,11.1,11.5,"15,799","137,027",13,12,4.4841102026,13.596489997,14.914661511,154
Gyeongsangnam,Masanhappo,5,1,0,1,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,47.5,3.0,31.1,0.0,0.0,0.0,0.0,0,0,0,"178,431",40.8,1.64,0,19.6,0,5.7012556131,5.3879708681,57012.556131,0,0,17.294611284,160,10,KR-48125,KR-48,229,0,175986,0,0.0,81,42.4,0.0414163627,0,0,0,16.364962007,0.1871626152,12.091957251,0,0,0,128.46626367,35.1371635,57.012556131,3.5554930744,0,6.4230803845,0.8182481003,0.0126068892,13.492864334,1.0919416687,,,,,,6,,12.870666656,1.4519733019,155
Gyeongsangnam,Masanhoewon,5,1,0,1,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,47.5,3.0,31.1,0.0,0.0,0.0,0.0,0,0,0,"197,683",38.8,1.42,0,19.6,0,5.7012556131,5.3879708681,57012.556131,0,0,17.294611284,161,10,KR-48127,KR-48,230,0,217183,0,0.0,81,42.4,0.0353144583,0,0,0,14.211468707,0.1516601207,12.194420017,0,0,0,128.54419047,35.2270645,57.012556131,3.5554930744,0,6.4230803845,0.7105734353,0.0126068892,12.911604393,1.0919416687,,,,,,6,,12.318455386,1.4519733019,156
Gyeongsangnam,Miryang,5,0,0,1,2,3,0.1056679951,25.963599443,1431,39,278,2.3358,88.6,14.4,116.0,414.9,37.5,21.1,60.0,39.5,39.2,2.5,26.8,96.6,38.0,38.8,62.1,0.6,16,19.3,"103,762",44.0,3.47,88.4,19.6,3.3835883284,5.9529733428,5.214818527,59529.733428,0,0.0382309971,14.668576039,162,13,KR-48270,KR-48,61060,16.3,98564,3.1,5.3,81,42.4,0.0463303032,0.0430704923,1.4518485451,29.640446655,34.733094666,23.810214683,11.549855094,0.0375860141,0.2679208188,1.379117596,128.77093806,35.4713135,59.529733428,46.443263848,29.814664853,34.649621615,1.7554477404,116.91484244,15.362226351,14.881907367,12.3,10.3,"3,895","37,682",13,5,3.753782695,14.744289278,11.43667729,157
Gyeongsangnam,Namhae,1,0,0,1,2,3,0.2221979292,30.193319606,419,-14,141,1.0962,61.0,10.0,107.3,354.2,40.9,21.1,61.5,34.3,41.3,2.8,20.3,92.7,50.6,36.9,53.1,0.5,8.8,18.55,"42,696",46.1,2.60,0,19.6,3.5092547994,2.7640254356,4.9817313097,27640.254356,2.2936305879,0.0370146104,13.588692765,163,13,KR-48840,KR-48,61050,23.3,43599,1.9,7.8,81,42.4,0.04511342,0.0404894608,0.9610312163,27.177733447,25.976210501,18.281749581,10.661860518,-0.032789957,0.3302417088,0.9813565674,127.88120615,34.823652,27.640254356,44.876134566,37.468646475,5.0577770154,1.2824155466,99.889910689,14.402371264,11.180638313,13.6,12.1,"1,951","16,138",13,1,4.5695147086,13.752635598,9.2968565677,158
Gyeongsangnam,Sacheon,0,3,0,1,2,3,0.0984642188,23.010131108,1476,-129,455,2.5767,72.7,12.5,119.4,377.9,38.9,20.1,59.9,28.5,44.6,1.3,15.8,92.4,29.2,38.5,40.2,0.5,19.3,21.57,"112,248",41.3,3.85,82.9,19.6,2.7125029433,8.2046387463,6.0883044687,82046.387463,0,0.0495323758,15.086010156,164,13,KR-48240,KR-48,61070,11.7,106175,6.5,6.0,81,42.4,0.0436373911,0.0411226748,1.3901577584,31.255638879,38.506374554,33.554339534,11.628465988,-0.114924097,0.4053524339,1.3149454779,128.10885271,35.037938,82.046387463,41.651510336,24.027407913,32.991879495,1.8678566794,104.89913633,15.435836066,17.356902701,7.5,8.5,"4,458","52,591",13,3,3.9715629677,14.844639021,13.212345579,159
Gyeongsangnam,Sancheong,0,1,0,1,2,3,0.343339806,28.71452637,319,-25,153,4.2947,85.1,6.3,108.2,332.2,27.2,13.2,69.8,34.0,36.8,2.3,17.9,90.4,47.2,34.1,18.5,0.6,6.8,17.7,"34,122",45.8,2.69,0,19.6,4.3548183653,3.0192975207,4.5044252975,30192.975207,0,0.0400668517,13.578099458,165,13,KR-48860,KR-48,61080,20.6,31712,2.4,2.7,81,42.4,0.0492810293,0.0455411201,1.0059283552,25.886227359,26.935925603,24.869670787,10.437697617,-0.073266514,0.4483910673,0.9348807221,127.90769018,35.397343,30.192975207,47.372278202,35.068368522,5.0547535333,1.310163023,93.259309771,15.62979594,9.8612963239,11.6,11.2,"1,421","12,706",13,1,4.1644686712,15.051662543,8.3079764501,160
Gyeongsangnam,Seongsan,5,1,0,1,2,3,0.0383595185,20.317396632,0,0,0,0,89.6,10.5,96.7,347.9,26.6,20.4,0.0,0.0,47.5,3.0,31.1,0.0,0.0,0.0,0.0,0,0,0,"225,894",36.8,2.31,0,19.6,0,5.7012556131,5.3879708681,57012.556131,0,0.0766742373,17.294611284,166,10,KR-48123,KR-48,228,0,244365,0,0.0,81,42.4,0.0339893193,0.0389360178,0,33.018915837,23.103087507,0.1347901704,12.327821142,0,0,0,128.67134113,35.195578,57.012556131,3.5554930744,8.8914311101,6.4459599466,1.1551543754,86.119376976,12.33642875,1.0919416687,,,,,,6,,11.77202435,1.4519733019,161
Gyeongsangnam,Tongyeong,0,0,0,1,2,3,0.0792956732,23.293920936,1384,-297,356,1.7908,84.9,10.5,106.2,387.3,38.7,25.2,63.1,33.9,36.5,3.2,27.2,97.6,35.4,37.9,38.1,0.4,22.5,25.45,"131,407",41.4,3.82,89.8,19.6,2.2150810033,4.6939666837,5.59559232,46939.666837,0,0.0328352724,15.031291471,167,13,KR-48220,KR-48,61140,9.8,127896,5.6,5.8,81,42.4,0.0425337774,0.0348126603,1.08212923,35.213549218,38.183197181,26.372419779,11.786054656,-0.226015357,0.2709140305,1.0532163431,128.42100261,34.8691395,46.939666837,45.649901984,27.626963934,35.24501289,1.7961521806,108.50529435,13.991503669,20.028530376,13.6,10.1,"4,253","41,995",13,0,3.2365094706,13.408305919,14.792117315,162
Gyeongsangnam,Uichang,5,1,0,1,2,3,0,0,0,0,0,0,73.0,11.2,112.7,357.3,34.9,21.0,0.0,0.0,41.4,3.0,26.3,0.0,0.0,0.0,0.0,0,0,0,"1,044,215",38.8,2.00,0,19.6,0,5.7012556131,5.3879708681,57012.556131,0,0,17.294611284,168,10,KR-48121,KR-48,227,0,239899,0,0.0,81,42.4,0.0407909162,0,0,35.951970527,20.554410043,0.1372994469,13.858775965,0,0,0,128.63575241,35.3043455,57.012556131,3.4233588635,1.3964986093,6.4230803845,0.9997108658,86.897076118,12.912764178,1.0919416687,12.3,8.5,"38,131","449,870",10,6,3.6516426215,12.319557211,2.1858288594,163
Gyeongsangnam,Uiryeong,0,0,0,1,2,3,0.4179686023,28.73630735,255,-18,120,3.0869,67.0,6.5,80.7,338.4,26.8,20.6,61.9,33.7,36.7,3.5,26.2,89.0,45.6,45.4,48.9,0.5,8.5,17.19,"26,401",47.0,4.03,0,19.6,4.598201909,5.9963050642,2.9544335442,59963.050642,0,0.0377757535,13.474998573,169,13,KR-48720,KR-48,61100,24.2,25249,2.2,3.3,81,42.4,0.0491781853,0.0467424452,1.0099409878,27.761028245,40.310505162,28.175610915,10.181157167,-0.068179236,0.4545282376,0.9658725048,128.27565294,35.3859035,59.963050642,44.589525493,34.371114853,5.015779026,1.9814356403,94.260513686,16.51942808,10.187632802,11.7,12.5,"1,190","9,538",13,0,4.5074050225,15.874726492,8.32087068,164
Gyeongsangnam,Yangsan,2,2,4,1,2,3,0.0553311715,21.309775745,4820,238,469,1.3465,71.9,9.8,95.8,332.5,31.6,22.5,60.3,36.1,43.3,1.4,22.8,89.7,26.4,36.3,54.3,0.5,26,30.08,"344,993",38.9,2.43,93.7,19.6,2.5596223285,9.0719361262,4.4963231138,90719.361262,0.8015100449,0.0570747288,16.065294378,170,13,KR-48330,KR-48,61090,6.2,249529,9.9,6.8,81,42.4,0.0538246056,0.0531148684,1.9316392083,35.119724236,24.268227149,38.014359052,12.751279406,0.068986907,0.1359447873,1.3971297968,129.05101875,35.4037745,90.719361262,45.353318583,21.913007193,36.924079066,1.2479048109,95.461916604,14.594136593,22.962023036,6.5,9.6,"13,698","142,418",13,8,3.9705153438,14.002696517,16.772188918,165
Incheon,Bupyeong,8,9,66,1,2,3,0.0173681072,20.50785953,5424,-1753,1235,0.4096,62.5,8.6,91.9,330.4,36.0,22.1,63.5,32.3,41.2,4.3,32.6,89.9,20.6,41.3,47.1,0.4,21.8,22.26,"525,014",38.5,3.63,102.4,18.6,1.9134160348,0.6094044921,4.5654020655,6094.0449207,0,0.0289917833,15.8867067,171,13,KR-28237,KR-28,14060,6.2,542433,16.5,5.1,83,35.8,0.0372888449,0.0344324553,0.999939163,36.090759665,36.258201025,14.627259035,13.171180208,-0.333895858,0.2352318224,1.0331153074,126.71689823,37.494594,6.0940449207,44.956870164,20.014701822,39.722186077,1.6459621222,93.49582758,11.279732757,18.456012612,15.8,11.6,"18,231","157,261",13,83,3.4724788291,10.738320361,13.584439522,166
Incheon,Dong,2,0,3,1,2,3,0.1201026668,21.350719761,553,-81,310,1.0212,78.0,11.2,106.6,371.3,38.0,23.6,60.8,37.9,44.2,7.0,30.6,96.5,22.6,41.3,40.3,0.5,14.2,23.93,"65,185",40.1,1.88,97.2,18.6,2.2762865071,1.1654431234,10.324461149,11654.431234,1.3737395939,0.047462703,14.790879682,172,13,KR-28140,KR-28,14050,10.5,72794,15.7,8.5,83,35.8,0.0358655933,0.0333626398,0.7596779954,36.58481231,18.818086619,36.433579691,11.08498466,-0.124261717,0.4755695329,0.8483546828,126.63643351,37.4822195,11.654431234,46.495872446,21.088221851,37.603632773,0.8787734726,104.49397788,12.131865804,16.562561091,14.1,8.7,"3,004","34,550",13,5,4.608422183,11.577924819,13.599152655,167
Incheon,Ganghwa,0,1,0,1,2,3,0.2085310336,25.557823946,655,4,176,1.1624,67.0,7.1,87.6,329.1,46.4,22.8,55.7,38.6,49.9,3.3,30.2,94.1,40.6,41.8,49.7,1.2,7.1,21.11,"64,432",42.0,1.75,0,18.6,4.1047090725,2.6860279054,4.0088775764,26860.279054,1.772326888,0.036472715,13.756471553,173,13,KR-28710,KR-28,14010,13.9,56423,6.7,4.7,83,35.8,0.0479325807,0.0459209897,1.1608741116,32.816546158,17.529452639,16.707193875,11.073365683,0.0062080954,0.2731561957,1.0165756146,126.43475241,37.7104255,26.860279054,44.710858816,30.531575491,5.1199270149,0.8795766796,96.490285361,13.241302112,11.006260072,9.9,14.1,"2,897","20,579",13,1,4.4962130618,12.651581602,9.1578524506,168
Incheon,Gyeyang,5,2,48,1,2,3,0.0272288463,20.127083677,2832,-838,711,0.3654,67.0,7.7,93.2,349.6,39.3,24.0,66.3,36.1,46.9,5.3,27.7,87.0,21.4,38.4,59.5,1,18.9,24.56,"307,598",37.5,1.39,102.8,18.6,1.5640206586,1.4808232498,4.2116658756,14808.232498,0.5970683942,0.024967012,15.063947325,174,13,KR-28245,KR-28,14020,5.2,334970,15.6,4.9,83,35.8,0.0344209929,0.032972505,0.8454488462,38.092111281,13.863252821,10.403591366,12.636549015,-0.272433501,0.2311458462,0.9206821891,126.73684193,37.558526507,14.808232498,48.195784784,19.775695249,39.547502188,0.5569458906,99.066777261,11.260343544,17.754424224,12.0,14,"11,677","83,632",13,55,3.7961885318,10.72606054,13.285674782,169
Incheon,Jung,0,5,12,1,2,3,0.1806794998,18.977393646,2797,859,1001,2.5714,72.7,9.9,105.9,377.9,42.7,20.7,58.4,36.2,40.9,4.2,30.7,88.0,17.7,38.7,58.5,0.6,25.3,23.14,"119,514",42.0,3.96,94.7,18.6,2.4265083205,11.816803303,8.9186204127,118168.03303,0,0.1194426117,16.330433511,175,13,KR-28110,KR-28,14100,6.7,81846,19.5,3.9,83,35.8,0.06133348,0.0505094934,3.4173936417,34.440628454,39.613778706,151.08442685,11.691188798,0.7187442475,0.8375587797,2.3403115953,126.45416441,37.4751575,118.16803303,44.32370307,17.782168123,37.371368562,2.340061059,106.36503695,16.853192743,21.281268375,13.5,5.8,"5,717","97,759",13,17,4.7835400037,16.223963784,16.235991762,170
Incheon,Namdong,5,7,33,1,2,3,0.0258023265,20.079816732,7179,-342,2432,0.53,71.6,10.1,97.5,352.6,37.5,22.2,66.9,34.4,43.3,2.8,29.5,96.2,18.5,41.0,40.0,0.5,25,25.36,"537,389",38.3,3.18,101,18.6,2.1447313633,1.2774478823,5.0613242921,12774.478823,0,0.0522104943,16.414840978,177,13,KR-28200,KR-28,14040,5.5,453903,15.1,5.2,83,35.8,0.045343168,0.0428465994,1.5816154553,36.881948782,31.825181351,29.642293618,13.194477506,-0.06364105,0.4525585749,1.3359037866,126.73771266,37.4308175,12.774478823,47.413814741,18.237663295,39.462967636,1.5594385427,99.612102246,11.485624091,21.075643002,10.1,9.1,"21,640","236,985",13,45,4.0268781088,10.944945034,15.499688417,171
Incheon,Ongjin,0,0,0,1,2,3,0.9763694854,18.79858156,362,-21,142,0,72.9,11.4,105.4,350.0,39.6,22.4,56.5,45.5,38.1,3.0,33.0,95.2,62.8,54.4,58.6,0.6,15,11.32,"19,207",48.2,1.42,0,18.6,3.7790497207,3.9495860884,2.7594106315,39495.860884,0,0.046651955,12.81734252,178,13,KR-28720,KR-28,14090,11.1,14501,3.6,7.6,83,35.8,0.0638231846,0.0427763603,2.49637956,34.836367761,14.204245432,25.41576443,9.8630300749,-0.109335138,0.7393137918,1.8847295257,124.6613292,37.9498765,39.495860884,47.664193764,37.912404372,4.7741794801,0.6555447025,101.68452854,14.983742533,11.328680661,13.2,5.3,358,"6,765",13,0,1.8639037851,14.271026349,8.1646580081,172
Incheon,Seo,3,8,7,1,2,3,0.0355231235,20.070470335,7315,-283,1789,0.9228,66.8,8.7,91.6,340.1,43.4,22.9,61.2,37.2,39.0,6.1,33.2,88.0,17.7,42.1,56.3,0.5,19.7,26.69,"532,713",36.5,3.16,101,18.6,2.1377330314,2.0950470891,4.7567827329,20950.470891,0,0.0500559044,16.525282742,179,13,KR-28260,KR-28,14070,3.9,389057,19.2,5.2,83,35.8,0.0499512925,0.0518638657,1.8801872219,36.808160024,31.58585753,38.621209746,13.185738097,-0.05312429,0.3358281101,1.3731596563,126.65622415,37.5559235,20.950470891,46.126360161,17.919918027,39.503341895,1.5527307314,97.981610386,11.394585471,18.93306952,10.5,7.9,"15,363","194,746",13,18,2.8839168558,10.881969347,13.996990795,173
Incheon,Yeonsu,8,11,26,1,2,3,0.0456329843,20.496546163,8918,2154,2980,0.8915,59.6,5.8,79.6,285.0,31.5,19.0,67.2,32.6,42.5,3.4,29.9,81.0,22.8,40.1,46.3,0.5,21.7,22.12,"349,963",35.8,4.55,99.1,18.6,1.8611127311,3.5240066236,5.2691284507,35240.066236,0.364495247,0.0420474427,15.764632686,180,13,KR-28185,KR-28,14080,4,274352,17,5.0,83,35.8,0.0456049163,0.0502912317,3.2505686126,30.89758106,45.5020733,25.596751618,12.765582714,0.6154936379,0.8515185891,2.5482693885,126.66707669,37.4155645,35.240066236,46.406481937,20.463570841,38.591056883,2.582850484,82.251832925,11.656080151,18.505956739,11.1,7.9,"9,142","115,358",13,45,2.6122761549,11.142179182,13.538508625,174
Jeju,Jeju,3,9,6,1,2,3,0.0301415567,20.826737138,7912,169,559,0.8364,55.3,8.0,97.1,327.0,30.4,21.7,58.6,34.4,37.7,1.7,27.6,83.8,22.7,31.6,68.4,1,29.1,29.46,"482,932",38.5,3.70,92.9,27.8,2.5376432551,9.7452280652,6.8102755667,47806.393654,1.0033184759,0.0517807649,16.188875964,181,13,KR-50110,KR-50,70000,6.4,398677,3.3,5.3,76.3,44,0.0465978725,0.0430571616,1.9845639452,29.29222271,37.002362036,26.92268177,13.087631136,0.0349945748,0.1157512859,1.6383258927,126.48647219,33.420006,47.806393654,43.620877547,19.995505096,36.704229851,1.8676153892,92.074943662,14.495108852,24.699172707,6.1,9,"18,628","206,438",13,18,3.8572718312,13.893942226,18.108072644,175
Jeju,Seogwipo,0,0,0,1,2,3,0.1060726912,21.96586365,2665,-91,477,1.7843,49.2,7.9,85.5,326.2,33.2,24.4,61.9,40.3,39.1,2.8,27.8,94.3,32.5,36.9,54.2,0.6,23.3,24.25,"175,350",40.1,4.81,92.8,27.8,3.1957698059,13.672989735,6.4231536926,136729.89735,0,0.0543450445,15.320272831,182,13,KR-50130,KR-50,250,0,129734,1.5,3.9,76.3,44,0.0542517767,0.0472836727,2.0542032158,31.32998852,48.14848023,34.71012225,12.074539256,-0.051896208,0.2720273738,1.5198175078,126.64570344,33.3388825,136.72989735,47.939346785,25.187814773,36.349381932,2.3814759077,91.321696468,16.64892403,20.187047402,8.7,7.3,"5,182","70,504",13,0,2.9552323924,16.014729139,14.894859638,176
Jeollabuk,Buan,0,0,0,1,2,3,0.2025970792,28.480353201,421,-108,144,3.3215,53.0,8.0,102.0,358.1,41.4,20.8,53.5,37.9,38.4,4.8,26.6,95.8,44.7,40.3,59.6,0.5,9.4,17.2,"50,501",44.5,2.06,0,20.4,3.7645570121,9.4602425695,6.1978970713,94602.425695,0,0.0397077723,13.94011119,183,13,KR-45800,KR-45,50060,19.1,50577,3.1,2.5,83.3,37.4,0.0444569666,0.0413804694,0.8323941713,28.358755339,20.61397304,22.395476205,10.829748417,-0.213857151,0.2851428685,0.8336468585,126.68093067,35.6848085,94.602425695,42.894451257,33.866502855,5.1890946478,0.9237700763,100.13956856,17.061542564,11.274620313,11.8,10.5,"2,110","20,083",13,0,4.1781350864,16.430990967,9.388469457,177
Jeollabuk,Deokjin,2,3,0,1,2,3,0,0,11365,560,2378,0,52.2,9.5,89.9,307.0,32.7,21.2,0.0,0.0,41.8,1.5,32.5,0.0,0.0,0.0,0.0,0,0,0,"310,804",38.7,1.78,0,20.4,0,2.9993064324,6.0454203293,29993.064324,0,0,16.210158473,184,12,KR-45113,KR-45,168,0,310804,0,0.0,83.3,37.4,0.0387199006,0,0,29.106784713,17.801472322,0.0900953656,12.646917767,0.1801778613,0.7651124181,3.6566453456,127.12671426,35.8513,29.993064324,3.4561427006,0,6.0203232793,0.9801625467,73.494061361,11.981711511,1.2251822669,,,,,,5,,11.410336748,1.6291455785,178
Jeollabuk,Gimje,1,0,2,1,2,3,0.1165936411,26.719107836,804,-135,303,2.7858,56.8,13.1,97.0,370.8,34.1,24.2,55.4,34.2,41.2,1.3,33.8,84.9,47.7,45.7,73.5,0.6,11.4,18.09,"81,410",43.2,3.18,100.9,20.4,4.1540265171,5.3841019531,6.2731851124,53841.019531,0,0.0423754215,14.62439201,185,13,KR-45210,KR-45,50030,17.9,82739,2.6,1.6,83.3,37.4,0.0424696939,0.0405878727,0.9717303811,29.150064716,31.812420786,27.138290286,11.307253395,-0.165827294,0.3721901486,0.9875936617,126.91746959,35.7928595,53.841019531,42.520962895,34.203819717,38.76205358,1.5077073923,102.82104084,15.102501857,12.525429557,9.7,11.4,"3,988","35,061",13,3,4.8986610981,14.510720405,10.342160476,179
Jeollabuk,Gochang,0,0,0,1,2,3,0.1940902988,29.75934903,467,-139,99,2.6821,58.8,14.0,97.0,340.4,36.4,24.0,56.5,39.1,35.9,3.9,27.8,89.7,49.5,47.7,44.3,0.6,9.1,19.08,"54,425",44.1,2.49,0,20.4,3.7472668325,5.9630427193,5.2861736334,59630.427193,0,0.0352559753,14.031659303,186,13,KR-45790,KR-45,50010,20.6,53052,2.2,1.7,83.3,37.4,0.0452103596,0.0430257106,0.8802684159,26.776360738,24.875715577,23.397553344,10.904578886,-0.255397336,0.1819016996,0.8580615526,126.59937003,35.437367,59.630427193,44.952467569,36.115143531,5.2217664706,1.116087111,95.670508332,15.51454899,11.555951501,7.7,12.9,"2,407","18,704",13,0,4.4225999081,14.90323265,9.564288382,180
Jeollabuk,Gunsan,3,0,1,1,2,3,0.0391164371,22.892513944,3469,-549,477,2.1452,68.1,10.5,94.2,350.8,34.9,19.4,55.5,33.2,42.7,2.7,27.6,82.9,29.6,44.9,62.4,0.5,22.3,25.32,"272,204",40.6,2.73,89,20.4,2.497633719,7.6192449046,5.2137367563,76192.449046,1.931657942,0.0402928393,15.90930276,187,13,KR-45130,KR-45,50020,8.8,258845,8.7,4.7,83.3,37.4,0.0426768916,0.0402731364,1.3401842802,32.838905053,27.274065296,31.353253878,12.514307064,-0.20168697,0.1752362199,1.2744118382,126.76224432,35.9711995,76.192449046,41.68952915,24.564201638,35.309157887,1.2628597798,99.081928386,14.878226701,19.814322407,11.1,10.7,"11,113","104,296",13,4,4.0825998148,14.291925332,14.770397049,181
Jeollabuk,Iksan,0,1,1,1,2,3,0.0324161517,23.292833368,2854,-792,535,1.2239,46.3,11.4,96.1,319.8,29.5,21.3,61.5,32.5,39.8,1.1,29.1,93.6,30.4,36.9,57.1,0.5,23.6,23.96,"294,787",40.8,2.31,99.9,20.4,2.7682788926,2.5812231883,5.118271837,25812.231883,0.6791655772,0.0370114677,15.674200217,188,13,KR-45140,KR-45,50090,9.3,294479,7.1,7.0,83.3,37.4,0.0408229449,0.0387871461,0.9691692786,32.315829428,23.072197793,21.785339532,12.594008341,-0.268668564,0.1814869719,0.9681566691,127.00521897,36.019074,25.812231883,44.060444424,25.109815297,38.820134966,1.0192756076,89.648470989,12.891039261,19.970912181,11.2,11.6,"12,650","108,991",13,2,4.2912340096,12.320376618,14.826791578,182
Jeollabuk,Imsil,0,0,0,1,2,3,0.519790402,28.522942462,245,-173,135,2.0745,51.1,3.7,109.0,324.1,28.6,20.3,53.4,25.7,39.9,3.3,19.2,91.0,31.8,44.1,67.0,0.5,9.3,16.7,"26,377",45.7,1.84,0,20.4,4.5423584504,6.8167456496,3.7646434394,68167.456496,4.2571306939,0.0423541933,13.374450396,189,13,KR-45750,KR-45,50100,20.1,23490,2.1,1.5,83.3,37.4,0.0513197105,0.0541336739,1.04299702,24.124164901,18.416988417,27.388420605,10.180247697,-0.655874436,0.511809531,0.9288395193,127.19900623,35.618895,68.167456496,37.504291381,28.208679816,4.9798024416,0.5929122028,90.826222863,16.032896411,10.572342695,12.8,16.9,"1,684","9,949",13,0,6.3843500019,15.37866766,9.0256877988,183
Jeollabuk,Jangsu,0,1,0,1,2,3,0.5954814086,29.351061719,171,-78,78,2.3715,37.0,6.7,85.8,330.6,30.7,22.6,56.2,36.1,27.8,1.7,13.2,89.8,54.2,43.7,46.3,0.5,9.6,13.26,"21,281",43.8,2.41,0,20.4,3.6645415436,2.5724575913,3.8532023871,25724.575913,0,0.0339034883,13.037269434,190,13,KR-45740,KR-45,50110,19.1,19293,1.3,3.1,83.3,37.4,0.0483595086,0.0505416472,0.8863318302,25.121323165,24.109720885,23.802052558,9.9655699348,-0.36652413,0.3665241295,0.8035336685,127.55082254,35.654131,25.724575913,43.112618682,38.023292937,4.8520544405,1.0222239795,88.573597786,14.192616439,9.6194730839,7.5,10.5,689,"6,541",13,1,3.2376298106,13.603688838,7.6646242292,184
Jeollabuk,Jeongeup,0,0,0,1,2,3,0.0887709897,25.863443534,1452,-117,324,2.0155,56.1,10.6,103.9,380.4,42.0,18.9,51.9,36.3,39.3,6.5,24.0,91.8,54.5,43.3,74.3,0.5,14.5,21.54,"108,271",42.7,3.12,98.2,20.4,3.4606881178,4.4179378596,5.1287971848,44179.378596,0.9135924281,0.0354875843,14.664284043,191,13,KR-45180,KR-45,50130,15.9,109458,4.1,9.3,83.3,37.4,0.0421997478,0.0396288988,1.3265362057,29.961839455,31.191664444,21.348636007,11.592392622,-0.108062177,0.2992491064,1.3410793287,126.90823478,35.609688,44.179378596,41.343153,36.733852743,37.883251184,1.5055521336,106.23224343,14.342834305,14.878486707,8.4,12.6,"4,904","38,844",13,0,4.5293753637,13.748731174,11.686449139,185
